b0b1e861-13d2-48a5-b001-6dd33c2bf6ef,1663328284481371375,1663328285749007333,1.267635576s,SUCCEEDED,true,Write,0,0,0,0
8cc90c2f-8ebe-4d61-9a7f-8e04ec6e0161,1663328290080992233,1663328291274044953,1.193052313s,SUCCEEDED,true,Write,0,0,0,0
fe84c724-ef0a-4eca-b061-82cdd9acad3a,1663328290580862692,1663328291645870641,1.065007661s,SUCCEEDED,true,Write,0,0,0,0
1dc41070-cf13-427d-9d93-d4a143f89599,1663328307678804184,1663328308952245809,1.273441399s,SUCCEEDED,true,Write,0,0,0,0
c0904519-d734-49c0-8772-ea2a790c5443,1663328315279984519,1663328316452681184,1.172696348s,SUCCEEDED,true,Write,0,0,0,0
d0303cde-c0de-4706-a037-22f59be93857,1663328268781790599,1663328269951494495,1.169703631s,SUCCEEDED,true,Write,0,0,0,0
971e3db1-f513-4430-bd85-e15a1d031a63,1663328278480702785,1663328279554669240,1.07396625s,SUCCEEDED,true,Write,0,0,0,0
3da6fe42-54da-4a6e-932c-7f4de1cc0675,1663328284381517063,1663328285750089641,1.368572178s,SUCCEEDED,true,Write,0,0,0,0
30a74055-8c74-4e48-ba31-3dd565384408,1663328291580254210,1663328292647769803,1.067515053s,SUCCEEDED,true,Write,0,0,0,0
f397e57f-bfc8-4597-bdfe-00adc5fc2ad8,1663328294879363916,1663328296254332676,1.374968476s,SUCCEEDED,true,Write,0,0,0,0
2bdf1811-991f-4575-943c-948a75bb7c5a,1663328301581626538,1663328302748810108,1.167183323s,SUCCEEDED,true,Write,0,0,0,0
ea7a628e-1d86-4571-bb34-28ceb3178145,1663328307380037681,1663328308652978730,1.272940858s,SUCCEEDED,true,Write,0,0,0,0
1e144039-4a36-4ba5-857d-3f4e954e2e9b,1663328313182431543,1663328314552347151,1.369915349s,SUCCEEDED,true,Write,0,0,0,0
94cdd613-8a0d-4e48-98fc-26d88c993a44,1663328277977842595,1663328279158922035,1.181079169s,SUCCEEDED,true,Write,0,0,0,0
6f5e6c7d-5a12-4475-95d6-2d88c77bbe09,1663328291783947348,1663328292952638776,1.168691134s,SUCCEEDED,true,Write,0,0,0,0
3f315b6e-6fe5-4b16-a6b7-cd2bcadc9991,1663328277381814368,1663328278448453555,1.066638847s,SUCCEEDED,true,Write,0,0,0,0
dc08c61b-539b-42bd-aa14-b48899395c78,1663328280779878456,1663328281952946179,1.173067319s,SUCCEEDED,true,Write,0,0,0,0
accecf16-a605-4e39-a281-3e5a661f4d22,1663328301780902848,1663328302950627753,1.169724492s,SUCCEEDED,true,Write,0,0,0,0
f872bb8a-5892-4a4b-b3a4-cf72ef77db19,1663328318681449127,1663328319953737532,1.272288108s,SUCCEEDED,true,Write,0,0,0,0
07d8c516-8b83-4924-b62f-f39e4dfb2eb9,1663328320180371705,1663328321447767594,1.267395418s,SUCCEEDED,true,Write,0,0,0,0
514e970f-3b82-4c74-8163-1fbd5088862d,1663328277781040459,1663328278953480471,1.172439753s,SUCCEEDED,true,Write,0,0,0,0
82b08747-8127-4aec-b664-0705d7ae4be6,1663328289080806008,1663328290151438887,1.070632578s,SUCCEEDED,true,Write,0,0,0,0
8e63b5a3-6695-46b4-8105-cf9e1d741f85,1663328299781109798,1663328300953503849,1.172393817s,SUCCEEDED,true,Write,0,0,0,0
141736ea-c8ac-4586-bb82-351c317fb4db,1663328304681236737,1663328305957772939,1.276535846s,SUCCEEDED,true,Write,0,0,0,0
a1e0850b-e9b9-4033-aec2-2a2bbd55ab3e,1663328311481007589,1663328312650741794,1.169734006s,SUCCEEDED,true,Write,0,0,0,0
0eea134e-1ad9-4c44-b339-e7084675ab0c,1663328263581376901,1663328264754271899,1.172894677s,SUCCEEDED,true,Write,0,0,0,0
c5424ceb-c953-4683-a14f-893dc71bdc07,1663328267880860152,1663328269055657632,1.174797108s,SUCCEEDED,true,Write,0,0,0,0
5077b958-e924-4f40-af18-1888f31945e1,1663328281078745936,1663328282150750662,1.072004402s,SUCCEEDED,true,Write,0,0,0,0
f09ca28e-b3f5-4608-ad7d-071ef5d20296,1663328285480269312,1663328286651552744,1.171283179s,SUCCEEDED,true,Write,0,0,0,0
8ffb503a-e845-4a23-bbfb-2d9b292e4ad8,1663328290280945688,1663328291447788660,1.166842667s,SUCCEEDED,true,Write,0,0,0,0
f48ea5ab-7031-4fd4-bb52-cc74ce63322b,1663328302185442726,1663328303455051188,1.269608183s,SUCCEEDED,true,Write,0,0,0,0
b9a1e1c0-c72c-4c1d-9994-83e74dba155e,1663328263381039898,1663328264450463578,1.069423482s,SUCCEEDED,true,Write,0,0,0,0
5a086b65-b692-4b79-bfad-4150e8ee7b7d,1663328285080890258,1663328286250146140,1.169255645s,SUCCEEDED,true,Write,0,0,0,0
7f0fb450-fe84-4f09-97a2-65d8cb6593ac,1663328287080827351,1663328288248542537,1.167714821s,SUCCEEDED,true,Write,0,0,0,0
24bed7b3-c988-425c-aaba-24c6a47011fe,1663328300280257842,1663328301355960115,1.075701937s,SUCCEEDED,true,Write,0,0,0,0
d331438d-45b8-4c92-81fc-ae2e19b96f22,1663328300381537139,1663328301355390386,973.85288ms,SUCCEEDED,true,Write,0,0,0,0
11f7dc47-bfae-4fbc-aa17-5aa43d2cef5f,1663328263883048643,1663328265152500091,1.269451004s,SUCCEEDED,true,Write,0,0,0,0
4b1c7278-7b95-4574-b4b5-772f1490cf79,1663328276981972850,1663328278150538530,1.168565258s,SUCCEEDED,true,Write,0,0,0,0
1791ee45-b7aa-4ca4-8a89-44d5dfea571f,1663328291483032042,1663328292648004138,1.164971619s,SUCCEEDED,true,Write,0,0,0,0
35103a2a-28f6-4286-867b-58a766ce5d1b,1663328315482640909,1663328316754462165,1.271820961s,SUCCEEDED,true,Write,0,0,0,0
37aa04cf-d167-4c0a-b230-a51ddffa3fa3,1663328267780210915,1663328268952266909,1.172055701s,SUCCEEDED,true,Write,0,0,0,0
b19437df-de64-4f33-a6e4-a0221b05900c,1663328270880571665,1663328272150099608,1.269527541s,SUCCEEDED,true,Write,0,0,0,0
6fe345d4-97ac-4083-817a-fe629ee5d1f1,1663328319381402631,1663328320751383838,1.369980914s,SUCCEEDED,true,Write,0,0,0,0
35cbf4c1-88a4-48a7-a532-5662bd89598e,1663328320081229669,1663328321355014215,1.273784271s,SUCCEEDED,true,Write,0,0,0,0
7170ed63-8d8a-4c6b-a99f-cfce7f068a5e,1663328279681100872,1663328280772215624,1.091114501s,SUCCEEDED,true,Write,0,0,0,0
f2169c8f-702b-4a06-849b-d7ab54c7467a,1663328295278452543,1663328296753218141,1.474765426s,SUCCEEDED,true,Write,0,0,0,0
04416280-1ee2-4cda-867f-2fd519188ff6,1663328300079773149,1663328301256417160,1.176643634s,SUCCEEDED,true,Write,0,0,0,0
d3b37759-ae5e-414b-b407-17a9a153604d,1663328306879809667,1663328307970658264,1.090848367s,SUCCEEDED,true,Write,0,0,0,0
cd8f08e6-74f3-4b8b-aea3-3e26bf86c1e1,1663328272280868898,1663328273451279077,1.170409864s,SUCCEEDED,true,Write,0,0,0,0
5375c5a8-b4cc-45cf-b358-64d53ed4f526,1663328277580436588,1663328278652990796,1.072553856s,SUCCEEDED,true,Write,0,0,0,0
525345ec-94c1-44ad-95dc-fdd47a8f6d44,1663328278681839345,1663328279647663553,965.824001ms,SUCCEEDED,true,Write,0,0,0,0
fd62bd6a-dfe9-4f41-9544-b6981b32b5c4,1663328281678751904,1663328282948769067,1.270016919s,SUCCEEDED,true,Write,0,0,0,0
9fa251f6-4113-4074-ab8f-51871f4cc82c,1663328301180054567,1663328302353213524,1.173158554s,SUCCEEDED,true,Write,0,0,0,0
a5ae64a9-af06-408d-8a18-3fb33ef81eed,1663328261781427374,1663328263049961724,1.268534038s,SUCCEEDED,true,Write,0,0,0,0
42019d20-0a83-4209-a7ec-1402f5701da8,1663328266878436269,1663328268150416389,1.271979815s,SUCCEEDED,true,Write,0,0,0,0
fdb2f613-1aa5-405a-907c-23fecceaf5d0,1663328286880893245,1663328288244121772,1.363228301s,SUCCEEDED,true,Write,0,0,0,0
729db433-63d2-4a37-8d86-f8e923f776d0,1663328308480988908,1663328309650269014,1.169279873s,SUCCEEDED,true,Write,0,0,0,0
2fb0ff4e-ed50-46d6-bdbd-e167d6afb692,1663328272979675846,1663328274145476928,1.16580083s,SUCCEEDED,true,Write,0,0,0,0
57846454-72bb-480d-855c-a630d5068f3b,1663328262781170419,1663328263955630509,1.174459786s,SUCCEEDED,true,Write,0,0,0,0
488891e7-2d26-45bb-98f8-eb2285fd1b10,1663328266178062154,1663328267455987069,1.277924553s,SUCCEEDED,true,Write,0,0,0,0
345ebdcf-7a74-4d06-9ab2-803e6ce39b7a,1663328304479926082,1663328305651075737,1.171149378s,SUCCEEDED,true,Write,0,0,0,0
13f28169-2020-4907-8b08-f48e6fcc6bbf,1663328314080580911,1663328315259956232,1.179375004s,SUCCEEDED,true,Write,0,0,0,0
eedf5cd5-39b4-427c-a530-79b92c349315,1663328286378332503,1663328287555236273,1.176903489s,SUCCEEDED,true,Write,0,0,0,0
94079b21-5b0d-42fa-bb69-6f30a907b0e0,1663328292778131616,1663328293948096763,1.169964906s,SUCCEEDED,true,Write,0,0,0,0
93a469e4-8ae4-48eb-b30d-e2d50288b883,1663328311780828656,1663328313250929718,1.470100764s,SUCCEEDED,true,Write,0,0,0,0
12066da2-c02f-4306-8cf0-485559aa67c2,1663328261283290696,1663328262454384672,1.171093607s,SUCCEEDED,true,Write,0,0,0,0
574b653e-0708-4e6f-932a-eebcc188f46d,1663328263281221854,1663328264449219559,1.167994607s,SUCCEEDED,true,Write,0,0,0,0
e2c627c6-10a5-4f46-bcee-c62e049fea10,1663328265881727907,1663328267253354772,1.371626669s,SUCCEEDED,true,Write,0,0,0,0
90ed8e85-0fad-40e9-a8da-5598935dbdb4,1663328266981681900,1663328268146690302,1.165008048s,SUCCEEDED,true,Write,0,0,0,0
510bd783-77b8-49e9-b519-3e399b43ac25,1663328273581130078,1663328274747351363,1.166220787s,SUCCEEDED,true,Write,0,0,0,0
0ea578d2-6e9f-4e51-bf30-a585bef60472,1663328270181542830,1663328271449756769,1.268213486s,SUCCEEDED,true,Write,0,0,0,0
7269c9b8-5c93-410f-921c-409dc5aabc4c,1663328271581126885,1663328272647827084,1.066699979s,SUCCEEDED,true,Write,0,0,0,0
2f7c8bda-bd41-412d-ac49-a70f89b97b0b,1663328272781246277,1663328273951029762,1.169783189s,SUCCEEDED,true,Write,0,0,0,0
a9b5a6d4-0d7a-405f-a4fb-e01323e8ff3a,1663328273885617308,1663328274948775685,1.063158051s,SUCCEEDED,true,Write,0,0,0,0
332bf335-93ff-4f36-b88a-d37ee46442d4,1663328314685213481,1663328315947191696,1.261977886s,SUCCEEDED,true,Write,0,0,0,0
7c06e35e-c0ff-4522-9cec-b85711fa43c6,1663328277883981693,1663328279252098179,1.368116238s,SUCCEEDED,true,Write,0,0,0,0
32f241fc-cf4f-4708-8628-29b6f5c9dcbe,1663328291180208822,1663328292452800205,1.272591123s,SUCCEEDED,true,Write,0,0,0,0
27bb57a7-b225-4c12-a444-d4f10fe02b71,1663328299881207867,1663328301254542687,1.373334565s,SUCCEEDED,true,Write,0,0,0,0
8d4c0d28-24b7-48c6-9d47-0b08bc556673,1663328305880986931,1663328307254960883,1.373973696s,SUCCEEDED,true,Write,0,0,0,0
e7b7d5e0-53f1-4a84-be50-bbd2b7c1d694,1663328284881689921,1663328285946408171,1.064718076s,SUCCEEDED,true,Write,0,0,0,0
44186d83-c218-447d-bcb5-fa7e306b5315,1663328286279930517,1663328287451909383,1.171978512s,SUCCEEDED,true,Write,0,0,0,0
62a27f30-58f8-4951-9f58-68854abca4dc,1663328297181394790,1663328298449951423,1.26855637s,SUCCEEDED,true,Write,0,0,0,0
63827cbd-b59b-459b-931c-0fbd747c1b01,1663328314281234008,1663328315448939544,1.167705171s,SUCCEEDED,true,Write,0,0,0,0
4896a1c7-7c0b-44c3-8514-d2b45e4308c8,1663328282880922916,1663328284152780859,1.271857695s,SUCCEEDED,true,Write,0,0,0,0
224285ef-a7e6-49ed-9cd5-80080712b907,1663328284681103960,1663328285945426673,1.264322537s,SUCCEEDED,true,Write,0,0,0,0
05d33322-cbd3-45f8-b8ff-ec513134da78,1663328301679269489,1663328302862911500,1.183641796s,SUCCEEDED,true,Write,0,0,0,0
8044aaf8-a453-4192-a9ef-514acd792634,1663328305379130358,1663328306753573956,1.374443383s,SUCCEEDED,true,Write,0,0,0,0
82af9967-ad38-4822-89c4-a1d9bef93c66,1663328316881104139,1663328318251603567,1.370499121s,SUCCEEDED,true,Write,0,0,0,0
fb8e78c0-709e-47ec-be59-346dad97072e,1663328271981416190,1663328273150648004,1.16923156s,SUCCEEDED,true,Write,0,0,0,0
54a742be-84e7-4011-930e-d4ad67d54d0c,1663328284982252009,1663328286250293952,1.268041483s,SUCCEEDED,true,Write,0,0,0,0
aa104577-e55d-4667-a360-a17baf8ca9d6,1663328297481117450,1663328298748914130,1.267796399s,SUCCEEDED,true,Write,0,0,0,0
5c8c72e0-bdda-4f3b-a783-14a3b06605b8,1663328298078684324,1663328299453248089,1.374563557s,SUCCEEDED,true,Write,0,0,0,0
50186217-306e-4135-a4f5-665acfd2eb8e,1663328299181091826,1663328300453477138,1.272384993s,SUCCEEDED,true,Write,0,0,0,0
2349beb7-db9f-4547-ac65-70b269c28f8a,1663328306381048746,1663328307753645952,1.372596792s,SUCCEEDED,true,Write,0,0,0,0
f5faa70a-b51f-4011-b635-3edcc051c558,1663328308280618713,1663328309351571219,1.07095201s,SUCCEEDED,true,Write,0,0,0,0
6bc19881-00ae-4aa1-b51e-4c6b14c0ac4f,1663328262180703105,1663328263553201880,1.372498504s,SUCCEEDED,true,Write,0,0,0,0
2bda063a-5504-4e98-ac36-9392aa4103bb,1663328268180734946,1663328269452826956,1.272091786s,SUCCEEDED,true,Write,0,0,0,0
825d7b55-2fdd-42e9-89bd-bacf7d009274,1663328278878745307,1663328279958133134,1.079387621s,SUCCEEDED,true,Write,0,0,0,0
4ab35e67-03c5-47e2-9524-d92060344b7e,1663328291080958541,1663328292254043295,1.173084439s,SUCCEEDED,true,Write,0,0,0,0
48c994aa-60f9-45f5-8dfe-397b20dae5cd,1663328292179766705,1663328293448285727,1.268518739s,SUCCEEDED,true,Write,0,0,0,0
